,x
40833_r_at,-0.15560538
40834_at,-0.290737566
40835_at,0.084842867
40836_s_at,-0.020774736
40837_at,0.031557194
40838_at,-0.247453692
40839_at,-0.562094148
40840_at,0.154970766
40841_at,-0.370552802
40842_at,0.136123522
40843_at,-0.014509008
40844_at,0.188323043
40845_at,-0.219029372
40846_g_at,-0.161337388
40847_at,-0.077559868
40848_g_at,-0.158678163
40849_s_at,-0.055130688
40850_at,-0.184833898
40851_r_at,-0.070180736
40852_at,-0.072388587
40853_at,-0.485380117
40854_at,0.3905688
40855_at,-0.180354067
40856_at,-0.102665385
40857_f_at,-0.003941341
40858_at,0.071824254
40859_at,-0.171173641
40860_s_at,0.36547763
40861_at,-0.212922937
40862_i_at,0.301331398
40863_r_at,0.291772083
40864_at,-0.296645212
40865_at,0.562217616
40866_at,-0.288782748
40867_at,-0.249072649
40868_at,0.314200529
40869_at,0.134511084
40870_g_at,0.116328932
40871_at,0.071316344
40872_at,0.610917163
40873_at,-0.069873285
40874_at,-0.247022524
40875_s_at,0.054098002
40876_at,0.059208177
40877_s_at,0.201265335
40878_f_at,0.183484419
40879_at,-0.117516863
40880_r_at,0.016647851
40881_at,-0.075462894
40882_at,0.015681956
40883_at,0.021469096
40884_g_at,-0.119507087
40885_s_at,-0.456665197
40886_at,-0.06919159
40887_g_at,-0.03990537
40888_f_at,0.006426638
40889_at,0.361962973
40890_at,0.151879026
40891_f_at,0.615002994
40892_s_at,0.264402597
40893_at,-0.125879397
40894_at,0.059739636
40895_g_at,0.098140288
40896_at,-0.00695556
40897_at,9.83E-05
40898_at,-0.268409352
40899_at,-0.607465874
409_at,-0.110832368
40900_at,0.599351855
40901_at,-0.182760227
40902_at,0.074757935
40903_at,-0.147950005
40904_at,0.017624758
40905_s_at,0.314367035
40906_at,0.003360455
40907_at,0.154838928
40908_r_at,0.201494117
40909_at,0.035340818
40910_at,0.267170257
40911_at,0.001879229
40912_s_at,-0.000610348
40913_at,-0.376239098
40914_s_at,0.182895157
40915_r_at,0.210760485
40916_at,1.220401267
40917_at,0.095523486
40918_at,0.065190691
40919_at,0.097351933
40920_at,-0.013123943
40921_at,0.213348849
40922_at,0.239870896
40923_at,0.142803748
40924_at,0.025818499
40925_at,-0.210076003
40926_at,-0.277021689
40927_at,0.016872601
40928_at,-0.07451269
40929_at,0.435234438
40930_at,0.121840677
40931_at,0.278722025
40932_at,0.050842834
40933_f_at,0.151744666
40934_at,0.050130824
40935_at,0.155996332
40936_at,-2.028587555
40937_at,0.035104186
40938_at,0.024126925
40939_at,0.002396191
40940_at,0.112034957
40941_at,0.141052152
40942_g_at,0.17734699
40943_at,0.424808208
40944_at,0.079504685
40945_at,0.191395605
40946_at,0.195294358
40947_at,0.090525091
40948_at,0.295712351
40949_at,0.04343057
40950_at,0.120515248
40951_at,0.099590694
40952_at,0.08429595
40953_at,-2.43161676
40954_at,-0.239947721
40955_at,0.035012004
40956_at,0.167150446
40957_at,0.265189634
40958_at,0.070582435
40959_at,0.015914465
40960_at,-0.040763636
40961_at,-0.584752967
40962_s_at,-0.316404051
40963_at,-0.043974487
40964_at,-0.33723052
40965_at,-0.131007452
40966_at,-0.661334145
40967_at,0.12403828
40968_at,0.042041016
40969_at,0.098274864
40970_at,0.232968416
40971_at,-0.284686616
40972_at,0.179664407
40973_at,-0.27463988
40974_at,0.416635089
40975_s_at,0.086313167
40976_at,0.065874143
40977_f_at,0.14468466
40978_s_at,0.140089203
40979_at,-0.002883486
40980_at,-0.210830917
40981_at,0.092629133
40982_at,0.45386228
40983_s_at,0.10181866
40984_at,0.16530337
40985_g_at,0.065083181
40986_s_at,0.040150795
40987_at,0.121343977
40988_at,0.147693138
40989_at,0.210546552
40990_at,-0.476757252
40991_at,0.128114019
40992_s_at,0.042755255
40993_r_at,0.046403721
40994_at,-0.266876758
40995_at,0.175589123
40996_s_at,0.017083956
40997_at,-0.008982961
40998_at,-0.083049783
40999_at,0.027750897
410_s_at,0.448428577
41000_at,-0.984778704
41001_at,0.0999218
41002_at,0.024020718
41003_at,-0.065252671
41004_at,0.039527643
41005_at,0.061955331
41006_at,0.316381916
41007_at,0.021820188
41008_at,-0.30564408
41009_at,0.209161953
41010_at,0.062524975
41011_i_at,-0.074885686
41012_r_at,-0.034073977
41013_at,0.273040081
41014_s_at,0.103885643
41015_at,0.164255382
41016_at,-0.022515148
41017_at,0.044958039
41018_at,-0.022049638
41019_at,0.166142175
41020_at,0.042702932
41021_s_at,0.062277751
41022_r_at,-0.158044951
41023_at,0.180225922
41024_f_at,1.731967499
41025_r_at,1.086129382
41026_f_at,1.044233409
41027_at,-0.538222494
41028_at,0.279536376
41029_at,0.293583469
41030_at,0.042719973
41031_at,0.170003608
41032_at,-0.063991903
41033_at,-0.317007864
41034_s_at,0.033660544
41035_at,0.049414232
41036_at,-0.102282309
41037_at,0.102802997
41038_at,0.110336074
41039_at,-0.055960635
41040_at,0.395620694
41041_s_at,0.219806035
41042_r_at,0.203108967
41043_at,0.047087093
41044_at,0.044899404
41045_at,-0.089945231
41046_s_at,-0.168287757
41047_at,0.243913902
41048_at,-0.365118806
41049_at,-1.04718386
41050_at,0.122999604
41051_at,0.230347311
41052_s_at,0.050949871
41053_at,0.399824101
41054_at,0.047892968
41055_at,0.078565358
41056_at,-0.022518017
41057_at,0.794497468
41058_g_at,0.658852521
41059_at,-0.087454996
41060_at,0.201698368
41061_at,-0.155718329
41062_at,0.308877837
41063_g_at,0.208052914
41064_at,0.094030931
41065_at,0.071454691
41066_at,-0.007793148
41067_at,0.086071081
41068_at,0.231603552
41069_at,0.09482062
41070_r_at,0.153533991
41071_at,0.151566818
41072_at,0.127870379
41073_at,-0.183444701
41074_at,-0.038086699
41075_at,0.063775389
41076_at,0.046748065
41077_at,-0.188625485
41078_at,-0.122712387
41079_at,0.056194745
41080_at,0.183687955
41081_at,0.089075968
41082_at,-0.02040718
41083_at,-0.11410126
41084_at,-0.306998069
41085_at,0.308617087
41086_at,-0.156738969
41087_at,0.043418899
41088_at,0.015736203
41089_at,-0.020315988
41090_s_at,0.254195288
41091_at,0.142030566
41092_at,0.097106973
41093_at,0.28154507
41094_at,0.134972473
41095_at,0.050705515
41096_at,0.05667529
41097_at,-0.03863234
41098_at,-0.202780124
41099_at,0.0247492
411_i_at,0.09446511
41100_at,0.146217839
41101_at,-0.050687684
41102_at,0.256990754
41103_at,0.033681943
41104_at,0.011133531
41105_s_at,0.165741298
41106_at,0.219191078
41107_at,0.011614007
41108_at,0.022796948
41109_at,-0.112956226
41110_at,0.190785024
41111_at,0.210071033
41112_at,0.093031529
41113_at,0.19364663
41114_at,-0.082393555
41115_s_at,0.107750531
41116_at,0.180278079
41117_s_at,0.037019363
41118_at,0.126702544
41119_f_at,0.144752794
41120_at,-0.080282935
41121_at,-0.036707626
41122_at,0.137389095
41123_s_at,-0.379778756
41124_r_at,-0.16478326
41125_r_at,0.07785697
41126_at,-0.067085491
41127_at,-0.096979579
41128_at,0.420712709
41129_at,0.361912329
41130_at,0.055352607
41131_f_at,0.056129108
41132_r_at,-0.125674025
41133_at,0.116285501
41134_at,-0.101747082
41135_at,-0.086069184
41136_s_at,-1.78916133
41137_at,0.05213234
41138_at,-0.997585593
41139_at,-0.655612151
41140_at,-0.111189322
41141_at,0.202806348
41142_at,-0.014629684
41143_at,-0.273627615
41144_g_at,-0.398274053
41145_at,-0.136918249
41146_at,0.085213106
41147_at,-0.115255694
41148_at,0.135743396
41149_at,0.353037006
41150_r_at,0.070571932
41151_at,0.00401491
41152_f_at,0.166548764
41153_f_at,-0.221738703
41154_r_at,-0.195546635
41155_at,-0.396562375
41156_g_at,-0.276323353
41157_at,0.130807803
41158_at,-1.024171266
41159_at,0.078103585
41160_at,0.012898118
41161_at,0.118763293
41162_at,0.26163227
41163_at,0.065663566
41164_at,0.137823322
41165_g_at,0.012600752
41166_at,0.085238082
41167_at,0.019839825
41168_at,-0.478413499
41169_at,-0.106910117
41170_at,-0.143373102
41171_at,-0.12724604
41172_at,-0.084630156
41173_at,0.018743607
41174_at,-0.302740342
41175_at,-0.182518594
41176_at,-0.67675186
41177_at,-1.266012393
41178_at,0.225883417
41179_at,-0.198504775
41180_i_at,0.17030366
41181_r_at,0.037909593
41182_at,-1.513271421
41183_at,0.110777787
41184_s_at,-0.591157841
41185_f_at,0.296083571
41186_at,-0.23730681
41187_at,0.156028965
41188_at,-0.062604571
41189_at,-0.090114112
41190_at,0.086010639
41191_at,-1.617662083
41192_at,0.097835521
41193_at,-1.739395751
41194_at,0.13194051
41195_at,-0.411665845
41196_at,0.288619612
41197_at,-0.059188144
41198_at,-0.580832633
41199_s_at,0.300947602
41200_at,-0.201784002
41201_at,-0.010994967
41202_s_at,-0.073780408
41203_at,-0.169113572
41204_s_at,-0.153174832
41205_at,0.150835413
41206_r_at,0.244578591
41207_at,-0.078964593
41208_at,0.048374815
41209_at,0.130290691
41210_at,0.00251952
41211_at,0.00329997
41212_r_at,0.265565672
41213_at,0.224077569
41214_at,-1.61893282
41215_s_at,-0.913132809
41216_r_at,-0.144740565
41217_at,0.057715104
41218_at,0.163556579
41219_at,-0.169252532
41220_at,-0.655932125
41221_at,-0.238587202
41222_at,-0.165952218
41223_at,0.361388425
41224_at,0.081101386
41225_at,-0.476476503
41226_at,-0.281123105
41227_at,-0.199279123
41228_r_at,0.474534257
41229_at,-0.244355611
41230_at,0.172248105
41231_f_at,0.209733392
41232_at,-0.179681092
41233_at,0.156564393
41234_at,0.06605417
41235_at,-0.033417107
41236_at,0.300845465
41237_at,-2.881368425
41238_s_at,0.132305095
41239_r_at,0.156488546
41240_at,0.149029325
41241_at,0.176132036
41242_at,0.669070964
41243_at,0.105691767
41244_f_at,0.02116311
41245_at,0.108053692
41246_at,-2.841062196
41247_at,0.108779488
41248_at,0.067705661
41249_at,0.163060969
41250_at,0.115603335
41251_at,0.365015325
41252_s_at,0.181908119
41253_s_at,-0.000832514
41254_at,-0.049013217
41255_at,0.016470859
41256_at,0.004150488
41257_at,-0.249066063
41258_at,0.213968788
41259_at,0.483704626
41260_at,-0.250772053
41261_at,0.273757325
41262_at,0.024946171
41263_at,0.104275193
41264_at,-0.041773636
41265_at,0.048253015
41266_at,-1.46771603
41267_at,-0.270602411
41268_g_at,0.086713404
41269_r_at,-0.035752619
41270_at,0.182633996
41271_at,-0.031599456
41272_s_at,0.338954472
41273_at,-0.5005775
41274_at,-0.267287627
41275_at,-0.183248845
41276_at,0.027107345
41277_at,0.078414538
41278_at,0.117804444
41279_f_at,-0.011479479
41280_r_at,-0.031898314
41281_s_at,-0.115307607
41282_s_at,0.120624913
41283_at,0.17951432
41284_at,0.156281914
41285_at,0.004384882
41286_at,0.09446723
41287_s_at,-0.013270245
41288_at,-0.454203059
41289_at,-0.06460736
41290_at,0.161650704
41291_at,-0.46839778
41292_at,-0.141829277
41293_at,0.151435214
41294_at,-0.717791757
41295_at,0.050556692
41296_s_at,0.374216125
41297_at,0.044478376
41298_at,0.304817741
41299_f_at,0.222082417
413_at,0.240451713
41300_s_at,-0.836930054
41301_at,0.032459822
41302_at,0.138889803
41303_r_at,-0.178849559
41304_at,-0.047002377
41305_at,0.103107609
41306_at,0.176840248
41307_at,0.066496462
41308_at,-0.297706452
41309_g_at,-0.195433997
41310_f_at,0.01989856
41311_f_at,0.218129504
41312_r_at,0.189681526
41313_at,0.129814086
41314_at,-0.07688807
41315_at,0.246276367
41316_s_at,0.110350878
41317_at,-0.281525855
41318_g_at,0.11542503
41319_at,0.216379846
41320_s_at,-0.516507267
41321_s_at,0.120598478
41322_s_at,0.400056031
41323_at,-0.131688848
41324_g_at,-0.026109553
41325_at,0.142983707
41326_at,0.117949449
41327_at,0.108796688
41328_s_at,0.222757806
41329_at,0.201228094
41330_s_at,0.078326681
41331_at,0.107825227
41332_at,0.1116963
41333_at,0.025773796
41334_r_at,-0.095441988
41335_at,0.365632595
41336_at,0.228518301
41337_at,-0.071751002
41338_at,0.08449885
41339_at,0.275231091
41340_at,0.105884427
41341_at,0.067802003
41342_at,0.821257467
41343_at,-0.20205556
41344_s_at,-0.190439978
41345_at,0.227617543
41346_at,-0.170799355
41347_at,0.14773917
41348_at,-0.150165849
41349_at,0.179576206
41350_at,-0.726337679
41351_at,0.171269633
41352_at,0.286811434
41353_at,-0.180251613
41354_at,-0.799322209
41355_at,-0.072305505
41356_at,-0.094692409
41357_at,0.216541533
41358_at,-0.043376754
41359_at,0.359276985
41360_at,0.01528481
41361_at,0.160815211
41362_at,-0.742825211
41363_at,0.287776644
41364_r_at,-0.125691239
41365_at,-0.076099869
41366_at,-0.283298844
41367_at,0.026094491
41368_at,0.01880563
41369_at,0
41370_at,0.498502588
41371_at,0.342544806
41372_at,-0.126364481
41373_s_at,0.210536913
41374_at,0.176862531
41375_at,0.537273803
41376_i_at,-0.177604681
41377_f_at,-0.40519003
41378_at,-0.059897603
41379_at,-0.208223846
41380_at,0.229011052
41381_at,0.260874604
41382_at,0.003506676
41383_at,0.013402256
41384_at,0.248309785
41385_at,-0.870475363
41386_i_at,0.151581648
41387_r_at,-0.019129257
41388_at,0.144768634
41389_s_at,-0.28571907
41390_at,0.02812838
41391_at,0.252581281
41392_at,0.201898686
41393_at,0.468231061
41394_at,-0.059816892
41395_at,0.112635708
41396_at,-0.155843043
41397_at,0.029135448
41398_at,0.047923742
41399_at,-0.220087209
414_at,0.187777318
41400_at,0.293679591
41401_at,-0.675659397
41402_at,0.058131637
41403_at,0.549998857
41404_at,-0.246792879
41405_at,0.120732081
41406_at,-0.190437344
41407_at,0.245206395
41408_at,0.937398139
41409_at,0.108469373
41410_at,0.6062282
41411_at,0.630572199
41412_at,0.032462461
41413_at,-0.166154142
41414_at,-0.028566313
41415_at,0.433344398
41416_at,-0.700949572
41417_at,0.046201904
41418_at,-0.07199199
41419_at,0.069223248
41420_at,-0.363000219
41421_at,0.002037344
41422_at,0.172240817
41423_at,-0.193714357
41424_at,0.110742046
41425_at,-0.347392584
41426_at,0.148695029
41427_at,0.185171213
41428_at,0.24983601
41429_at,0.186133564
41430_at,0.055703581
41431_at,-0.357405308
41432_at,-0.174200287
41433_at,-0.275316732
41434_at,-0.151647326
41435_at,0.20469105
41436_at,-0.356281966
41437_at,0.057044141
41438_at,0.064080048
41439_at,-1.292452862
41440_at,0.11298255
41441_at,0.629710582
41442_at,0.534456086
41443_at,0.086425118
41444_at,0.161344679
41445_at,-0.050719197
41446_f_at,-0.565690683
41447_at,-0.367279889
41448_at,-0.201778132
41449_at,-1.139927568
41450_at,0.117338718
41451_s_at,0.49058138
41452_at,0.110548548
41453_at,0.050099493
41454_at,0.596686583
41455_at,-0.05648761
41456_at,0.206183998
41457_at,-0.247971082
41458_at,-0.097487364
41459_at,-0.090723301
41460_at,0.005188785
41461_at,-0.040622256
41462_at,-0.021621983
41463_at,0.200000628
41464_at,0.137305933
41465_at,-0.061499172
41466_s_at,-0.136384448
41467_at,0.039069652
41468_at,0.085630047
41469_at,0.177745653
41470_at,-0.706669954
41471_at,-0.06239997
41472_at,0.143697103
41473_at,0.444339936
41474_at,0.312411915
41475_at,-0.263255956
41476_at,-0.010050023
41477_at,0.078164494
41478_at,-0.092804258
41479_s_at,0.200353132
41480_at,0.34646682
41481_at,-0.630682659
41482_at,0.095573344
41483_s_at,-0.175524669
41484_r_at,-0.088045185
41485_at,-0.465212199
41486_at,-0.023778054
41487_at,0.167748522
41488_at,-0.118751123
41489_at,-0.64602169
41490_at,-0.095415897
41491_s_at,0.008423709
41492_r_at,-0.00565952
41493_at,-0.048067714
41494_at,-0.071959226
41495_at,-0.053825273
41496_at,0.200124284
41497_at,0.179847743
41498_at,-0.670377679
41499_at,0.205899404
415_at,0.35732958
41500_at,0.168105458
41501_at,0.065211314
41502_at,0.409756743
41503_at,-0.957787441
41504_s_at,-2.550742896
41505_r_at,-1.774846146
41506_at,0.151641458
41507_at,0.287025712
41508_at,0.130801787
41509_at,0.298871213
41510_s_at,0.410032797
41511_at,0.034397968
41512_at,0.372862688
41513_s_at,-0.033678569
41514_s_at,0.205623987
41515_at,0.178966246
41516_at,-0.072412447
41517_g_at,-0.083138024
41518_at,0.332729288
41519_at,0.33170631
41520_at,0.146451393
41521_at,0.163994528
41522_at,-0.081848052
41523_at,-0.11213965
41524_at,-0.033734782
41525_at,0.060849683
41526_at,-0.211601432
41527_f_at,-0.082071192
41528_at,0.071035278
41529_g_at,-0.197077187
41530_at,-0.374822239
41531_at,-2.5296122
41532_at,0.165518044
41533_at,-0.018536939
41534_at,-0.290396649
41535_at,-0.574649515
41536_at,0.056021131
41537_r_at,0.065858542
41538_r_at,0.127782965
41539_at,0.004258249
41540_at,-0.129913769
41541_at,0.099391158
41542_at,-0.392136822
41543_at,-0.03894038
41544_at,-1.696144596
41545_at,0.145430582
41546_at,0.161111924
41547_at,-0.036177846
41548_at,0.176029094
41549_s_at,-0.380100774
41550_at,0.001151114
41551_at,0.478359956
41552_g_at,0.367749072
41553_at,0.300919408
41554_at,-0.021396894
41555_at,0.268227847
41556_s_at,0.015898617
41557_at,0.417464807
41558_s_at,0.186477065
41559_at,-0.80912964
41560_at,0.042100699
41561_s_at,0.088331061
41562_at,0.365614228
41563_at,-0.050676968
41564_at,0.111318384
41565_at,-0.122042819
41566_at,0.099641615
41567_at,0.192949882
41568_at,0.116936688
41569_at,0.487916446
41570_at,0.052424466
41571_at,0.061834703
41572_r_at,-0.25220635
41573_at,-0.046852236
41574_at,-0.16091471
41575_at,-0.06635573
41576_at,0.005078749
41577_at,0.245137324
41578_at,0.060072235
41579_s_at,0.063741472
41580_at,-0.041075615
41581_at,0.166295815
41582_at,0.05233369
41583_at,0.216248763
41584_at,0.337790485
41585_at,0.200894572
41586_at,0.091831993
41587_g_at,0.328599459
41588_at,0.060210836
41589_at,0.173371664
41590_at,0.042687416
41591_at,0.169248096
41592_at,-0.021795591
41593_at,0.023143938
41594_at,-0.192671416
41595_at,0.035836142
41596_s_at,-0.303667581
41597_s_at,-0.256402482
41598_at,-0.052355999
41599_at,0.047090881
416_s_at,0.022884021
41600_at,0.481236485
41601_at,0.077116847
41602_at,0.044793593
41603_at,0.324099667
41604_at,-0.170434825
41605_at,-0.173334272
41606_at,0.29613514
41607_at,0.132907429
41608_at,-0.04114853
41609_at,0.0238792
41610_at,-0.479369703
41611_at,0.097231826
41612_at,-0.047641915
41613_at,0.112286745
41614_at,-0.120900458
41615_at,-0.037431948
41616_at,-0.079670918
41617_at,0.668777518
41618_at,-0.012924185
41619_at,0.076656349
41620_at,-0.365416341
41621_i_at,-0.013856783
